ASMT_ID,EFF_METAID,SITE_ID,SITE_PID,METHOD,SUBMITYEAR,ASMT_YEAR,VERIF_EFF,ASMT_URL,INFO_URL,GOV_ACT,GOV_ASMT,DP_BIO,DP_OTHER,MGMT_OBSET,MGMT_OBMAN,MGMT_ADAPT,MGMT_STAFF,MGMT_BUDGT,MGMT_THRTS,MGMT_MON,OUT_BIO
14264,28,1091,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2001,2001,,Not Reported,,,,,,,,,,,,,
14279,28,1092,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2005,2005,,Not Reported,,,,,,,,,,,,,
14245,28,1094,,Management Effectiveness Tracking Tool (METT),2004,2004,,Not Reported,,,,,,,,,,,,,
28162,28,1094,,Management Effectiveness Tracking Tool (METT),2009,2009,,Not Reported,,,,,,,,,,,,,
28263,28,1094,,Management Effectiveness Tracking Tool (METT),2013,2013,,Not Reported,,,,,,,,,,,,,
14265,28,1095,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2005,2005,,Not Reported,,,,,,,,,,,,,
14222,28,1097,,Management Effectiveness Tracking Tool (METT),2003,2003,,Not Reported,,,,,,,,,,,,,
14223,28,1097,,Management Effectiveness Tracking Tool (METT),2004,2004,,Not Reported,,,,,,,,,,,,,
14224,28,1097,,Management Effectiveness Tracking Tool (METT),2005,2005,,Not Reported,,,,,,,,,,,,,
14225,28,1097,,Management Effectiveness Tracking Tool (METT),2006,2006,,Not Reported,,,,,,,,,,,,,
14226,28,1097,,Management Effectiveness Tracking Tool (METT),2009,2009,,Not Reported,,,,,,,,,,,,,
14248,28,1098,,Management Effectiveness Tracking Tool (METT),2003,2003,,Not Reported,,,,,,,,,,,,,
14249,28,1098,,Management Effectiveness Tracking Tool (METT),2004,2004,,Not Reported,,,,,,,,,,,,,
14250,28,1098,,Management Effectiveness Tracking Tool (METT),2005,2005,,Not Reported,,,,,,,,,,,,,
14251,28,1098,,Management Effectiveness Tracking Tool (METT),2006,2006,,Not Reported,,,,,,,,,,,,,
14252,28,1098,,Management Effectiveness Tracking Tool (METT),2009,2009,,Not Reported,,,,,,,,,,,,,
14239,28,1099,,Management Effectiveness Tracking Tool (METT),2003,2003,,Not Reported,,,,,,,,,,,,,
14240,28,1099,,Management Effectiveness Tracking Tool (METT),2004,2004,,Not Reported,,,,,,,,,,,,,
14241,28,1099,,Management Effectiveness Tracking Tool (METT),2005,2005,,Not Reported,,,,,,,,,,,,,
14242,28,1099,,Management Effectiveness Tracking Tool (METT),2006,2006,,Not Reported,,,,,,,,,,,,,
14243,28,1099,,Management Effectiveness Tracking Tool (METT),2009,2009,,Not Reported,,,,,,,,,,,,,
14244,28,1099,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2001,2001,,Not Reported,,,,,,,,,,,,,
28262,28,1099,,Management Effectiveness Tracking Tool (METT),2013,2013,,Not Reported,,,,,,,,,,,,,
34454,28,1099,,Management Effectiveness Tracking Tool (METT),2009,2009,,Not Reported,,,,,,,,,,,,,
14283,28,1105,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2001,2001,,Not Reported,,,,,,,,,,,,,
14288,28,1111,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2001,2001,,Not Reported,,,,,,,,,,,,,
14291,28,1120,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),1994,1994,,Not Reported,,,,,,,,,,,,,
14292,28,1122,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2008,2008,,Not Reported,,,,,,,,,,,,,
34501,28,1122,,Management Effectiveness Tracking Tool (METT),2013,2013,,Not Reported,,,,,,,,,,,,,
20220,28,1129,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20221,28,1129,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
20222,28,1129,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
20223,28,1129,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
20224,28,1129,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
18930,28,1130,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
18931,28,1130,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
18932,28,1130,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
18933,28,1130,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
18934,28,1130,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
18617,28,1132,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
18618,28,1132,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
18619,28,1132,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
18620,28,1132,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
18621,28,1132,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
18622,28,1132,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2008,2008,,Not Reported,,,,,,,,,,,,,
19982,28,1136,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
19983,28,1136,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
19984,28,1136,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
19985,28,1136,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
19986,28,1136,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
17882,28,1137,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
17883,28,1137,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
17884,28,1137,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
17886,28,1137,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
18539,28,1138,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
18540,28,1138,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
18541,28,1138,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
18542,28,1138,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
18543,28,1138,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
15902,28,1139,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
15904,28,1139,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
15906,28,1139,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
15908,28,1139,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
15910,28,1139,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
16393,28,1140,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
16394,28,1140,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
16395,28,1140,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
16396,28,1140,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
16398,28,1140,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
20008,28,1141,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20009,28,1141,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
20010,28,1141,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
20011,28,1141,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
20012,28,1141,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
18676,28,1142,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
18677,28,1142,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
18678,28,1142,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
18679,28,1142,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
18680,28,1142,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
18046,28,1143,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
18047,28,1143,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
18048,28,1143,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
18049,28,1143,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
18050,28,1143,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
15714,28,1144,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
15715,28,1144,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
15716,28,1144,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
15717,28,1144,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
15718,28,1144,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
17392,28,1145,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
17393,28,1145,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
17394,28,1145,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
17395,28,1145,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
17396,28,1145,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
16504,28,1147,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
16505,28,1147,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
16506,28,1147,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
16507,28,1147,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
19238,28,1148,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
19239,28,1148,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
19240,28,1148,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
19241,28,1148,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
19242,28,1148,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
17891,28,1149,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
17892,28,1149,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
17893,28,1149,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
17894,28,1149,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
17895,28,1149,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
19461,28,1150,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
19462,28,1150,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
19463,28,1150,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
19464,28,1150,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
19465,28,1150,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
18561,28,1151,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
18562,28,1151,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
18563,28,1151,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
18564,28,1151,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
18565,28,1151,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
16844,28,1152,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
16845,28,1152,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
16846,28,1152,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
16847,28,1152,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
16848,28,1152,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
15519,28,1153,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
15520,28,1153,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
15521,28,1153,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
15522,28,1153,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
15523,28,1153,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
19226,28,1154,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
19227,28,1154,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
19228,28,1154,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
19229,28,1154,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
19230,28,1154,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
20157,28,1155,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20158,28,1155,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
20159,28,1155,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
20164,28,1155,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
16460,28,1156,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
16461,28,1156,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
16462,28,1156,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
16463,28,1156,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
16464,28,1156,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
17039,28,1159,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
17040,28,1159,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
17041,28,1159,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
17042,28,1159,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
17043,28,1159,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
18533,28,1160,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
18534,28,1160,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
18535,28,1160,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
18536,28,1160,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
18537,28,1160,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
19743,28,1161,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
19744,28,1161,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
19745,28,1161,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
19746,28,1161,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
19747,28,1161,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
18872,28,1162,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2008,2008,,Not Reported,,,,,,,,,,,,,
18873,28,1162,,Queensland Rapid Assessment,2010,2010,,Not Reported,,,,,,,,,,,,,
18874,28,1162,,Queensland Rapid Assessment,2012,2012,,Not Reported,,,,,,,,,,,,,
11094,28,1240,,Africa Rainforest Study,2001,2001,,Not Reported,,,,,,,,,,,,,
11096,28,1240,,Management Effectiveness Tracking Tool (METT),2005,2005,,Not Reported,,,,,,,,,,,,,
11097,28,1240,,Management Effectiveness Tracking Tool (METT),2006,2006,,Not Reported,,,,,,,,,,,,,
11098,28,1240,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2010,2010,,Not Reported,,,,,,,,,,,,,
11099,28,1240,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2002,2002,,Not Reported,,,,,,,,,,,,,
11100,28,1240,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2001,2001,,Not Reported,,,,,,,,,,,,,
35011,28,1240,,Management Effectiveness Tracking Tool (METT),2007,2007,,Not Reported,,,,,,,,,,,,,
35012,28,1240,,Management Effectiveness Tracking Tool (METT),2012,2012,,Not Reported,,,,,,,,,,,,,
35013,28,1240,,Management Effectiveness Tracking Tool (METT),2012,2012,,Not Reported,,,,,,,,,,,,,
11106,28,1241,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2002,2002,,Not Reported,,,,,,,,,,,,,
29764,64,1241,,Integrated Management Effectiveness Tool (IMET),2019,2019,,Not Reported,,,,,,,,,,,,,
31006,27,1241,,Integrated Management Effectiveness Tool (IMET),2022,2022,,Not Reported,,,,,,,,,,,,,
10587,64,1242,,Integrated Management Effectiveness Tool (IMET),2015,2015,,Not Reported,,,,,,,,,,,,,
11086,28,1242,,Management Effectiveness Tracking Tool (METT),0,0,,Not Reported,,,,,,,,,,,,,
11087,28,1242,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2010,2010,,Not Reported,,,,,,,,,,,,,
11088,28,1242,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2002,2002,,Not Reported,,,,,,,,,,,,,
11089,28,1242,,Management Effectiveness Tracking Tool (METT),2005,2005,,Not Reported,,,,,,,,,,,,,
11090,28,1242,,Management Effectiveness Tracking Tool (METT),2010,2010,,Not Reported,,,,,,,,,,,,,
11091,28,1242,,Management Effectiveness Tracking Tool (METT),2004,2004,,Not Reported,,,,,,,,,,,,,
11092,28,1242,,Management Effectiveness Tracking Tool (METT),2006,2006,,Not Reported,,,,,,,,,,,,,
11093,28,1242,,Management Effectiveness Tracking Tool (METT),2008,2008,,Not Reported,,,,,,,,,,,,,
29760,64,1242,,Integrated Management Effectiveness Tool (IMET),2017,2017,,Not Reported,,,,,,,,,,,,,
11103,28,1244,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2002,2002,,Not Reported,,,,,,,,,,,,,
11104,28,1244,,Management Effectiveness Tracking Tool (METT),2011,2011,,Not Reported,,,,,,,,,,,,,
29762,64,1244,,Integrated Management Effectiveness Tool (IMET),2018,2018,,Not Reported,,,,,,,,,,,,,
31004,27,1244,,Integrated Management Effectiveness Tool (IMET),2019,2019,,Not Reported,,,,,,,,,,,,,
31005,27,1244,,Integrated Management Effectiveness Tool (IMET),2021,2021,,Not Reported,,,,,,,,,,,,,
10588,64,1245,,Integrated Management Effectiveness Tool (IMET),0,0,,Not Reported,,,,,,,,,,,,,
11117,28,1245,,Management Effectiveness Tracking Tool (METT),2003,2003,,Not Reported,,,,,,,,,,,,,
11118,28,1245,,Management Effectiveness Tracking Tool (METT),2005,2005,,Not Reported,,,,,,,,,,,,,
11119,28,1245,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2010,2010,,Not Reported,,,,,,,,,,,,,
11120,28,1245,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2002,2002,,Not Reported,,,,,,,,,,,,,
11121,28,1245,,Management Effectiveness Tracking Tool (METT),2007,2007,,Not Reported,,,,,,,,,,,,,
11122,28,1245,,Management Effectiveness Tracking Tool (METT),2010,2010,,Not Reported,,,,,,,,,,,,,
11108,28,1246,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2002,2002,,Not Reported,,,,,,,,,,,,,
13244,28,1250,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2008,2008,,Not Reported,,,,,,,,,,,,,
29771,64,1250,,Integrated Management Effectiveness Tool (IMET),2020,2020,,Not Reported,,,,,,,,,,,,,
